City,total_reviews,total_places,rating_promedio,negativo,neutral,positivo,prop_negativo,prop_neutral,prop_positivo,indice_percepcion
Thiruvarur,123,11,4.048780487804878,7,35,81,0.056910569105691054,0.2845528455284553,0.6585365853658537,0.6016260162601627
Pattadakal,376,10,4.042553191489362,13,124,239,0.034574468085106384,0.32978723404255317,0.6356382978723404,0.601063829787234
Hassan,874,20,4.020594965675057,71,207,596,0.08123569794050343,0.23684210526315788,0.6819221967963387,0.6006864988558352
Alto-Porvorim,5,1,4.4,1,0,4,0.2,0.0,0.8,0.6000000000000001
Pratappur,10,1,4.3,2,0,8,0.2,0.0,0.8,0.6000000000000001
Prem Nagar,10,1,4.1,2,0,8,0.2,0.0,0.8,0.6000000000000001
Fort Kochi,25,5,4.08,2,6,17,0.08,0.24,0.68,0.6000000000000001
Kas,450,1,4.08,36,108,306,0.08,0.24,0.68,0.6000000000000001
North Andaman Island,200,11,4.08,17,46,137,0.085,0.23,0.685,0.6000000000000001
Adoni,5,1,4.2,0,2,3,0.0,0.4,0.6,0.6
Bahadurgarh,15,2,4.2,2,2,11,0.13333333333333333,0.13333333333333333,0.7333333333333333,0.6
Nuh,5,3,4.2,0,2,3,0.0,0.4,0.6,0.6
Purbasthali,10,1,4.1,1,2,7,0.1,0.2,0.7,0.6
Hogenakkal,120,6,4.066666666666666,12,24,84,0.1,0.2,0.7,0.6
Angamaly,65,6,4.061538461538461,2,22,41,0.03076923076923077,0.3384615384615385,0.6307692307692307,0.6
Budhauli,5,1,4.0,0,2,3,0.0,0.4,0.6,0.6
Gorubathan,5,1,4.0,0,2,3,0.0,0.4,0.6,0.6
Maynaguri,5,1,4.0,0,2,3,0.0,0.4,0.6,0.6
Sanchi,430,13,3.9906976744186045,32,108,290,0.07441860465116279,0.25116279069767444,0.6744186046511628,0.6
Bannari,15,1,3.933333333333333,0,6,9,0.0,0.4,0.6,0.6
Tambaram,15,3,3.933333333333333,1,4,10,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.6
Pottenplave,5,1,3.8,0,2,3,0.0,0.4,0.6,0.6
Pulinkunnu,5,1,3.8,0,2,3,0.0,0.4,0.6,0.6
Sherpe,5,1,3.8,0,2,3,0.0,0.4,0.6,0.6
Kurukshetra,623,19,4.054574638844302,48,154,421,0.07704654895666131,0.24719101123595505,0.6757624398073836,0.5987158908507223
Amritsar,12951,53,4.058991583661493,1320,2558,9073,0.10192263145703034,0.19751370550536637,0.7005636630376033,0.598641031580573
Majuli,132,3,4.128787878787879,9,35,88,0.06818181818181818,0.26515151515151514,0.6666666666666666,0.5984848484848484
Aurangabad,6331,42,4.009319222871584,471,1608,4252,0.07439583004264728,0.253988311483178,0.6716158584741747,0.5972200284315274
Kottagudi,618,1,4.050161812297735,57,135,426,0.09223300970873786,0.21844660194174756,0.6893203883495146,0.5970873786407768
Mathura,1790,37,4.0296089385474865,135,453,1202,0.07541899441340782,0.253072625698324,0.6715083798882682,0.5960893854748603
Karnala,131,1,4.122137404580153,12,29,90,0.0916030534351145,0.22137404580152673,0.6870229007633588,0.5954198473282443
Deoghar,654,18,4.032110091743119,42,181,431,0.06422018348623854,0.27675840978593275,0.6590214067278287,0.5948012232415902
Bankura,222,21,4.018018018018018,19,52,151,0.08558558558558559,0.23423423423423423,0.6801801801801802,0.5945945945945946
Mandu,1309,41,4.035905271199389,90,351,868,0.06875477463712758,0.26814362108479756,0.6631016042780749,0.5943468296409473
Sawai Madhopur,5393,23,4.033562024847024,476,1236,3681,0.08826256258112368,0.22918598182829594,0.6825514555905804,0.5942888930094568
Lakhpat,69,2,4.072463768115942,5,18,46,0.07246376811594203,0.2608695652173913,0.6666666666666666,0.5942028985507246
Draksharama,69,2,4.028985507246377,0,28,41,0.0,0.4057971014492754,0.5942028985507246,0.5942028985507246
Kanadukathan,59,3,4.186440677966102,6,12,41,0.1016949152542373,0.2033898305084746,0.6949152542372882,0.5932203389830508
Pathanamthitta,361,20,4.027700831024931,23,101,237,0.06371191135734072,0.27977839335180055,0.6565096952908587,0.5927977839335179
Alandi,27,3,4.148148148148148,1,9,17,0.037037037037037035,0.3333333333333333,0.6296296296296297,0.5925925925925926
Sriperumbudur,54,3,4.018518518518518,4,14,36,0.07407407407407407,0.25925925925925924,0.6666666666666666,0.5925925925925926
Pokhran,49,1,3.8979591836734695,4,12,33,0.08163265306122448,0.24489795918367346,0.673469387755102,0.5918367346938775
Sakleshpur,382,6,4.031413612565445,35,86,261,0.09162303664921466,0.225130890052356,0.6832460732984293,0.5916230366492147
Amaravathi,22,3,4.136363636363637,1,7,14,0.045454545454545456,0.3181818181818182,0.6363636363636364,0.5909090909090909
Palakollu,22,1,4.136363636363637,0,9,13,0.0,0.4090909090909091,0.5909090909090909,0.5909090909090909
Champaner,239,9,4.00836820083682,17,64,158,0.07112970711297072,0.26778242677824265,0.6610878661087866,0.5899581589958158
Daman,2458,22,4.004475183075671,278,453,1727,0.11310008136696502,0.18429617575264443,0.7026037428803905,0.5895036615134255
Jaunpur,124,3,4.193548387096774,14,23,87,0.11290322580645161,0.18548387096774194,0.7016129032258065,0.5887096774193549
Rewa,102,12,4.0588235294117645,7,28,67,0.06862745098039216,0.27450980392156865,0.6568627450980392,0.5882352941176471
Bishnupur,369,24,3.921409214092141,14,124,231,0.037940379403794036,0.33604336043360433,0.6260162601626016,0.5880758807588076
Jhansi,446,14,4.038116591928251,38,108,300,0.08520179372197309,0.242152466367713,0.672645739910314,0.5874439461883408
Mantralayam,155,5,3.9935483870967743,9,46,100,0.05806451612903226,0.2967741935483871,0.6451612903225806,0.5870967741935483
Tiruvallur,46,7,3.9782608695652173,0,19,27,0.0,0.41304347826086957,0.5869565217391305,0.5869565217391305
Bolpur,150,7,3.993333333333333,6,50,94,0.04,0.3333333333333333,0.6266666666666667,0.5866666666666667
Gopalpur,29,1,4.172413793103448,4,4,21,0.13793103448275862,0.13793103448275862,0.7241379310344828,0.5862068965517242
Gangotri,261,7,4.019157088122605,12,84,165,0.04597701149425287,0.3218390804597701,0.632183908045977,0.5862068965517242
Mahasamund,29,5,3.9310344827586206,1,10,18,0.034482758620689655,0.3448275862068966,0.6206896551724138,0.5862068965517242
Tura,29,8,4.103448275862069,2,8,19,0.06896551724137931,0.27586206896551724,0.6551724137931034,0.5862068965517241
Neral,29,2,4.0344827586206895,2,8,19,0.06896551724137931,0.27586206896551724,0.6551724137931034,0.5862068965517241
Karaikal,128,2,4.0546875,9,35,84,0.0703125,0.2734375,0.65625,0.5859375
Thekkady,6031,23,4.025534737191179,564,1372,4095,0.09351682971314873,0.22749129497595755,0.6789918753108937,0.5854750455977449
Omkareshwar,493,10,3.9614604462474645,18,169,306,0.036511156186612576,0.34279918864097364,0.6206896551724138,0.5841784989858012
Janjgir,12,3,3.9166666666666665,0,5,7,0.0,0.4166666666666667,0.5833333333333334,0.5833333333333334
Bargarh,24,3,4.166666666666667,2,6,16,0.08333333333333333,0.25,0.6666666666666666,0.5833333333333333
Gorumara National Park,168,2,4.011904761904762,13,44,111,0.07738095238095238,0.2619047619047619,0.6607142857142857,0.5833333333333333
Guruvayur,956,16,3.981171548117155,60,279,617,0.06276150627615062,0.2918410041841004,0.645397489539749,0.5826359832635983
Murud,424,10,4.047169811320755,29,119,276,0.06839622641509434,0.2806603773584906,0.6509433962264151,0.5825471698113207
Junagadh,2018,39,4.0277502477700695,136,571,1311,0.06739345887016848,0.2829534192269574,0.6496531219028742,0.5822596630327057
Agumbe,213,8,4.042253521126761,17,55,141,0.07981220657276995,0.25821596244131456,0.6619718309859155,0.5821596244131455
Raichak,43,1,4.093023255813954,3,12,28,0.06976744186046512,0.27906976744186046,0.6511627906976745,0.5813953488372093
Chanderi,124,15,3.9919354838709675,12,28,84,0.0967741935483871,0.22580645161290322,0.6774193548387096,0.5806451612903225
Pudukkottai,157,8,3.9745222929936306,16,34,107,0.10191082802547771,0.21656050955414013,0.6815286624203821,0.5796178343949044
Silchar,88,10,3.9886363636363638,8,21,59,0.09090909090909091,0.23863636363636365,0.6704545454545454,0.5795454545454545
Bantwal,19,3,4.052631578947368,1,6,12,0.05263157894736842,0.3157894736842105,0.631578947368421,0.5789473684210527
Ottapalam,19,1,3.9473684210526314,0,8,11,0.0,0.42105263157894735,0.5789473684210527,0.5789473684210527
Fatehpur Sikri,2394,22,4.005430242272348,202,605,1587,0.08437761069340016,0.2527151211361738,0.6629072681704261,0.578529657477026
Jorhat,201,21,3.990049751243781,15,55,131,0.07462686567164178,0.2736318407960199,0.6517412935323383,0.5771144278606966
Ambavli,33,4,4.0,2,10,21,0.06060606060606061,0.30303030303030304,0.6363636363636364,0.5757575757575757
Bhiwadi,33,2,3.9393939393939394,3,8,22,0.09090909090909091,0.24242424242424243,0.6666666666666666,0.5757575757575757
Zuluk,106,2,4.056603773584905,9,27,70,0.08490566037735849,0.25471698113207547,0.660377358490566,0.5754716981132075
Konni,73,4,4.123287671232877,7,17,49,0.0958904109589041,0.2328767123287671,0.6712328767123288,0.5753424657534247
Ayodhya,346,13,3.9739884393063583,19,109,218,0.05491329479768786,0.315028901734104,0.630057803468208,0.5751445086705202
Tarapith,195,3,4.005128205128205,10,63,122,0.05128205128205128,0.3230769230769231,0.6256410256410256,0.5743589743589743
Gulmarg,3993,16,4.0535937891309795,391,926,2676,0.0979213623841723,0.23190583521162034,0.6701728024042074,0.5722514400200351
Jwalamukhi,315,2,4.006349206349206,22,91,202,0.06984126984126984,0.28888888888888886,0.6412698412698413,0.5714285714285715
Sitamarhi,49,4,3.795918367346939,3,15,31,0.061224489795918366,0.30612244897959184,0.6326530612244898,0.5714285714285715
Phalodi,7,2,4.428571428571429,0,3,4,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
Nattarasankottai,7,1,4.285714285714286,0,3,4,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
Devarayanadurga,28,1,4.178571428571429,1,10,17,0.03571428571428571,0.35714285714285715,0.6071428571428571,0.5714285714285714
Barabanki,7,1,4.142857142857143,0,3,4,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
Machavaram,7,2,4.142857142857143,0,3,4,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
Nagrota,14,2,4.142857142857143,0,6,8,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
Balasinor,35,2,4.0285714285714285,2,11,22,0.05714285714285714,0.3142857142857143,0.6285714285714286,0.5714285714285714
Saharanpur,63,5,4.015873015873016,3,21,39,0.047619047619047616,0.3333333333333333,0.6190476190476191,0.5714285714285714
Nandyal,7,1,4.0,1,1,5,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.5714285714285714
Tarapur,7,1,4.0,0,3,4,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
Chhatikara,7,1,3.857142857142857,0,3,4,0.0,0.42857142857142855,0.5714285714285714,0.5714285714285714
Pavagadh,221,6,3.990950226244344,14,67,140,0.06334841628959276,0.3031674208144796,0.6334841628959276,0.5701357466063348
Villupuram,79,14,4.0,5,24,50,0.06329113924050633,0.3037974683544304,0.6329113924050633,0.569620253164557
Allahabad,2263,42,3.9628811312417147,163,650,1450,0.07202828104286346,0.28722934158197083,0.6407423773751657,0.5687140963323023
Bagalkot,51,14,3.9215686274509802,2,18,31,0.0392156862745098,0.35294117647058826,0.6078431372549019,0.5686274509803921
Mahbubnagar,74,9,3.9864864864864864,2,28,44,0.02702702702702703,0.3783783783783784,0.5945945945945946,0.5675675675675675
Bandipur,973,5,3.9804727646454263,87,247,639,0.08941418293936279,0.2538540596094553,0.656731757451182,0.5673175745118192
Chitrakoot,297,11,4.0673400673400675,20,89,188,0.06734006734006734,0.2996632996632997,0.632996632996633,0.5656565656565656
Dakor,39,2,4.0256410256410255,3,11,25,0.07692307692307693,0.28205128205128205,0.6410256410256411,0.5641025641025641
Jaisalmer,13706,49,3.987012987012987,1638,2731,9337,0.1195097037793667,0.1992558003793959,0.6812344958412374,0.5617247920618706
Dirang,82,3,4.073170731707317,7,22,53,0.08536585365853659,0.2682926829268293,0.6463414634146342,0.5609756097560976
Veraval,41,2,3.902439024390244,4,10,27,0.0975609756097561,0.24390243902439024,0.6585365853658537,0.5609756097560976
Chendamangalam,50,1,4.06,2,18,30,0.04,0.36,0.6,0.5599999999999999
Tiruchengode,34,2,4.088235294117647,1,13,20,0.029411764705882353,0.38235294117647056,0.5882352941176471,0.5588235294117647
Bakkhali,201,3,4.0,18,53,130,0.08955223880597014,0.263681592039801,0.6467661691542289,0.5572139303482587
Vedaranyam,9,1,4.111111111111111,0,4,5,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556
Anjar,27,2,4.0,4,4,19,0.14814814814814814,0.14814814814814814,0.7037037037037037,0.5555555555555556
Guna,18,3,4.0,1,6,11,0.05555555555555555,0.3333333333333333,0.6111111111111112,0.5555555555555556
Hingolgadh Village,9,2,4.0,0,4,5,0.0,0.4444444444444444,0.5555555555555556,0.5555555555555556
Kapurthala,54,7,3.925925925925926,4,16,34,0.07407407407407407,0.2962962962962963,0.6296296296296297,0.5555555555555556
Kaikaluru,9,1,3.888888888888889,1,2,6,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.5555555555555556
Sariska,182,3,3.9450549450549453,20,41,121,0.10989010989010989,0.22527472527472528,0.6648351648351648,0.554945054945055
Kangra,860,22,4.0093023255813955,84,215,561,0.09767441860465116,0.25,0.6523255813953488,0.5546511627906976
Chandrapur,110,8,3.9,9,31,70,0.08181818181818182,0.2818181818181818,0.6363636363636364,0.5545454545454546
Lonar,168,4,3.892857142857143,14,47,107,0.08333333333333333,0.27976190476190477,0.6369047619047619,0.5535714285714285
Sonmarg,60,1,4.033333333333333,6,15,39,0.1,0.25,0.65,0.55
Devprayag,140,4,3.914285714285714,9,45,86,0.06428571428571428,0.32142857142857145,0.6142857142857143,0.55
Alampur,20,2,3.9,0,9,11,0.0,0.45,0.55,0.55
Varanasi,15633,101,3.948186528497409,1438,4162,10033,0.0919849037292906,0.26623168937504,0.6417834068956694,0.5497985031663788
Medak,104,5,3.9423076923076925,9,29,66,0.08653846153846154,0.27884615384615385,0.6346153846153846,0.548076923076923
Naldehra,296,1,3.9966216216216215,33,68,195,0.11148648648648649,0.22972972972972974,0.6587837837837838,0.5472972972972973
Sikandra,22,2,4.090909090909091,1,8,13,0.045454545454545456,0.36363636363636365,0.5909090909090909,0.5454545454545455
Haroa,11,1,4.181818181818182,1,3,7,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.5454545454545454
Kollengode,11,2,4.090909090909091,1,3,7,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.5454545454545454
Sundargarh,11,7,4.0,0,5,6,0.0,0.45454545454545453,0.5454545454545454,0.5454545454545454
Tikamgarh,11,4,3.909090909090909,1,3,7,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.5454545454545454
Rudrapur,22,4,3.8181818181818183,3,4,15,0.13636363636363635,0.18181818181818182,0.6818181818181818,0.5454545454545454
Nagarjuna Sagar,123,2,3.951219512195122,15,26,82,0.12195121951219512,0.21138211382113822,0.6666666666666666,0.5447154471544715
Rameswaram,6358,27,3.9432211387228686,578,1744,4036,0.09090909090909091,0.27430009436929853,0.6347908147216106,0.5438817238125196
Roing,57,11,4.0701754385964914,4,18,35,0.07017543859649122,0.3157894736842105,0.6140350877192983,0.543859649122807
Verna,57,2,3.912280701754386,5,16,36,0.08771929824561403,0.2807017543859649,0.631578947368421,0.5438596491228069
Nalsarovar,127,2,3.9606299212598426,12,34,81,0.09448818897637795,0.2677165354330709,0.6377952755905512,0.5433070866141732
Tharangambadi,140,4,3.8785714285714286,13,38,89,0.09285714285714286,0.2714285714285714,0.6357142857142857,0.5428571428571428
Dumka,37,6,3.891891891891892,5,7,25,0.13513513513513514,0.1891891891891892,0.6756756756756757,0.5405405405405406
Mahe,13,1,4.3076923076923075,0,6,7,0.0,0.46153846153846156,0.5384615384615384,0.5384615384615384
Harnai,13,1,4.0,2,2,9,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.5384615384615384
Pariyej,13,1,4.0,0,6,7,0.0,0.46153846153846156,0.5384615384615384,0.5384615384615384
Kishangarh,26,4,3.9615384615384617,3,6,17,0.11538461538461539,0.23076923076923078,0.6538461538461539,0.5384615384615384
Alwar,2878,31,4.001042390548992,378,573,1927,0.13134120917303682,0.19909659485753997,0.6695621959694232,0.5382209867963864
Bageshwar,67,8,3.91044776119403,5,21,41,0.07462686567164178,0.31343283582089554,0.6119402985074627,0.5373134328358209
Raichur,56,7,3.8392857142857144,3,20,33,0.05357142857142857,0.35714285714285715,0.5892857142857143,0.5357142857142857
Hazira,127,1,4.039370078740157,23,13,91,0.18110236220472442,0.10236220472440945,0.7165354330708661,0.5354330708661417
Golaghat,30,7,4.033333333333333,3,8,19,0.1,0.26666666666666666,0.6333333333333333,0.5333333333333333
Jambusar,30,1,3.8666666666666667,4,6,20,0.13333333333333333,0.2,0.6666666666666666,0.5333333333333333
Ulhasnagar,30,3,3.7666666666666666,3,8,19,0.1,0.26666666666666666,0.6333333333333333,0.5333333333333333
Daulatabad,552,3,3.914855072463768,50,158,344,0.09057971014492754,0.286231884057971,0.6231884057971014,0.532608695652174
Baratang Island,290,2,3.893103448275862,11,114,165,0.03793103448275862,0.3931034482758621,0.5689655172413793,0.5310344827586208
Junnar,230,5,3.9782608695652173,21,66,143,0.09130434782608696,0.28695652173913044,0.6217391304347826,0.5304347826086956
Vaishali,83,12,3.9879518072289155,3,33,47,0.03614457831325301,0.39759036144578314,0.5662650602409639,0.5301204819277109
Thiruparankundram,34,1,4.0,3,10,21,0.08823529411764706,0.29411764705882354,0.6176470588235294,0.5294117647058824
Srikalahasti,418,10,3.964114832535885,22,153,243,0.05263157894736842,0.3660287081339713,0.5813397129186603,0.5287081339712918
Gandhidham,36,3,3.9444444444444446,7,3,26,0.19444444444444445,0.08333333333333333,0.7222222222222222,0.5277777777777778
Badrinath,902,13,3.917960088691796,44,338,520,0.04878048780487805,0.37472283813747226,0.5764966740576497,0.5277161862527716
Thiruvalla,146,9,3.9452054794520546,4,61,81,0.0273972602739726,0.4178082191780822,0.5547945205479452,0.5273972602739726
Chittaurgarh,473,4,4.00845665961945,57,110,306,0.12050739957716702,0.23255813953488372,0.6469344608879493,0.5264270613107822
Rishop,19,1,4.0,3,3,13,0.15789473684210525,0.15789473684210525,0.6842105263157895,0.5263157894736843
Ambikapur,19,5,3.8421052631578947,1,7,11,0.05263157894736842,0.3684210526315789,0.5789473684210527,0.5263157894736843
Baba Bakala,19,1,3.789473684210526,2,5,12,0.10526315789473684,0.2631578947368421,0.631578947368421,0.5263157894736842
Palani,615,8,3.892682926829268,60,172,383,0.0975609756097561,0.27967479674796747,0.6227642276422765,0.5252032520325204
Nako,40,1,4.025,2,15,23,0.05,0.375,0.575,0.5249999999999999
Dholpur,21,4,3.9523809523809526,3,4,14,0.14285714285714285,0.19047619047619047,0.6666666666666666,0.5238095238095237
Udvada,42,2,3.9523809523809526,2,16,24,0.047619047619047616,0.38095238095238093,0.5714285714285714,0.5238095238095237
Nathdwara,822,8,3.9306569343065694,109,177,536,0.13260340632603407,0.21532846715328466,0.6520681265206812,0.5194647201946472
Sitapur,27,5,3.888888888888889,1,11,15,0.037037037037037035,0.4074074074074074,0.5555555555555556,0.5185185185185186
Barasat,31,5,3.7419354838709675,4,7,20,0.12903225806451613,0.22580645161290322,0.6451612903225806,0.5161290322580645
Kuttanad,33,2,4.090909090909091,2,12,19,0.06060606060606061,0.36363636363636365,0.5757575757575758,0.5151515151515151
Sasan Gir,480,2,3.8833333333333333,46,141,293,0.09583333333333334,0.29375,0.6104166666666667,0.5145833333333334
Bijapur,1099,25,3.8889899909008188,117,301,681,0.10646041856232939,0.27388535031847133,0.6196542311191993,0.5131938125568699
North Paravur,131,2,3.9083969465648853,9,46,76,0.06870229007633588,0.3511450381679389,0.5801526717557252,0.5114503816793893
Thirukadaiyur,73,3,3.9452054794520546,6,24,43,0.0821917808219178,0.3287671232876712,0.589041095890411,0.5068493150684932
Srirangapatna,889,14,3.8515185601799775,127,186,576,0.14285714285714285,0.2092238470191226,0.6479190101237345,0.5050618672665916
Kushinagar,191,12,3.8795811518324608,19,57,115,0.09947643979057591,0.29842931937172773,0.6020942408376964,0.5026178010471205
Imphal,1057,38,3.859981078524125,147,233,677,0.1390728476821192,0.22043519394512773,0.6404919583727531,0.5014191106906338
Tawang,1672,25,3.9126794258373208,215,405,1052,0.12858851674641147,0.24222488038277512,0.6291866028708134,0.5005980861244019
Ambasamudram,2,1,4.5,0,1,1,0.0,0.5,0.5,0.5
Arayankavu,2,1,4.5,0,1,1,0.0,0.5,0.5,0.5
Canning,2,2,4.5,0,1,1,0.0,0.5,0.5,0.5
Dhaula Kuan,4,1,4.5,0,2,2,0.0,0.5,0.5,0.5
Mazbat,2,1,4.5,0,1,1,0.0,0.5,0.5,0.5
Siruvachur,2,1,4.5,0,1,1,0.0,0.5,0.5,0.5
Udalguri,2,1,4.5,0,1,1,0.0,0.5,0.5,0.5
Ambajogai,8,2,4.25,0,4,4,0.0,0.5,0.5,0.5
Labpur,4,1,4.25,0,2,2,0.0,0.5,0.5,0.5
Perambalur,4,1,4.25,1,0,3,0.25,0.0,0.75,0.5
Shankheshwar,4,2,4.25,1,0,3,0.25,0.0,0.75,0.5
Vikramgadh,4,1,4.25,1,0,3,0.25,0.0,0.75,0.5
Khatkar Kalan,8,2,4.125,0,4,4,0.0,0.5,0.5,0.5
Umaria,8,2,4.125,0,4,4,0.0,0.5,0.5,0.5
Kopargaon,12,3,4.083333333333333,1,4,7,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.5
Sevagram,20,2,4.05,2,6,12,0.1,0.3,0.6,0.5
Andretta,8,1,4.0,0,4,4,0.0,0.5,0.5,0.5
Balgudar,4,1,4.0,0,2,2,0.0,0.5,0.5,0.5
Bikkavolu,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Chatra,4,2,4.0,0,2,2,0.0,0.5,0.5,0.5
Harigar,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Jagraon,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Jaigaon,4,1,4.0,1,0,3,0.25,0.0,0.75,0.5
Kantilo,8,1,4.0,1,2,5,0.125,0.25,0.625,0.5
Karsha,12,3,4.0,0,6,6,0.0,0.5,0.5,0.5
Kharagpur,4,1,4.0,0,2,2,0.0,0.5,0.5,0.5
Koilwar,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Kupup,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Ladnun,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Lakhimpur,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Mamidada,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Navadvipa,2,2,4.0,0,1,1,0.0,0.5,0.5,0.5
Palode,2,2,4.0,0,1,1,0.0,0.5,0.5,0.5
Pazhayannur,6,1,4.0,0,3,3,0.0,0.5,0.5,0.5
Shahdol,4,1,4.0,0,2,2,0.0,0.5,0.5,0.5
Shahjahanpur,4,1,4.0,0,2,2,0.0,0.5,0.5,0.5
Shantiniketan,2,2,4.0,0,1,1,0.0,0.5,0.5,0.5
Shirali,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Talyachi Wadi,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Thakur Nagar,2,1,4.0,0,1,1,0.0,0.5,0.5,0.5
Udayagiri,6,1,4.0,1,1,4,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5
Washim,8,3,4.0,0,4,4,0.0,0.5,0.5,0.5
Akola,20,5,3.9,2,6,12,0.1,0.3,0.6,0.5
Kesariya,10,1,3.9,0,5,5,0.0,0.5,0.5,0.5
Champawat,52,13,3.8846153846153846,6,14,32,0.11538461538461539,0.2692307692307692,0.6153846153846154,0.5
Cola,54,1,3.8703703703703702,5,17,32,0.09259259259259259,0.3148148148148148,0.5925925925925926,0.5
Mandore,14,2,3.857142857142857,3,1,10,0.21428571428571427,0.07142857142857142,0.7142857142857143,0.5
Muzaffarnagar,26,4,3.8461538461538463,1,11,14,0.038461538461538464,0.4230769230769231,0.5384615384615384,0.5
Bhabhua,6,2,3.8333333333333335,1,1,4,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5
Mukhla,6,1,3.8333333333333335,0,3,3,0.0,0.5,0.5,0.5
Tuni,6,1,3.8333333333333335,0,3,3,0.0,0.5,0.5,0.5
Jolaibari,10,2,3.8,0,5,5,0.0,0.5,0.5,0.5
Bhavani,18,1,3.7777777777777777,1,7,10,0.05555555555555555,0.3888888888888889,0.5555555555555556,0.5
Bijolia,4,2,3.75,0,2,2,0.0,0.5,0.5,0.5
Faridkot,32,10,3.75,3,10,19,0.09375,0.3125,0.59375,0.5
Gumla,4,3,3.75,1,0,3,0.25,0.0,0.75,0.5
Huzurnagar,4,1,3.75,0,2,2,0.0,0.5,0.5,0.5
Kalsi,12,1,3.75,3,0,9,0.25,0.0,0.75,0.5
Kamod,4,1,3.75,0,2,2,0.0,0.5,0.5,0.5
Jakrem,6,1,3.6666666666666665,1,1,4,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5
Koppa,6,2,3.6666666666666665,1,1,4,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5
Ahwa,2,1,3.5,0,1,1,0.0,0.5,0.5,0.5
Barpeta,4,3,3.5,0,2,2,0.0,0.5,0.5,0.5
Blathykavala,2,1,3.5,0,1,1,0.0,0.5,0.5,0.5
Garh Siliyara,2,1,3.5,0,1,1,0.0,0.5,0.5,0.5
Guptkashi,10,1,3.5,1,3,6,0.1,0.3,0.6,0.5
Kolaghat,4,1,3.5,0,2,2,0.0,0.5,0.5,0.5
Meenangadi,2,1,3.5,0,1,1,0.0,0.5,0.5,0.5
Naina Devi,2,1,3.5,0,1,1,0.0,0.5,0.5,0.5
Narlai,2,1,3.5,0,1,1,0.0,0.5,0.5,0.5
Nimbahera,2,2,3.5,0,1,1,0.0,0.5,0.5,0.5
Remed,2,1,3.5,0,1,1,0.0,0.5,0.5,0.5
Sanghol,2,1,3.5,0,1,1,0.0,0.5,0.5,0.5
Robertsganj,2,1,3.0,0,1,1,0.0,0.5,0.5,0.5
Pollachi Town,193,10,3.917098445595855,26,45,122,0.13471502590673576,0.23316062176165803,0.6321243523316062,0.49740932642487046
Kakkabe,419,3,3.8878281622911692,59,93,267,0.14081145584725538,0.22195704057279236,0.6372315035799523,0.4964200477326969
Gangolihat,120,2,3.9,11,39,70,0.09166666666666666,0.325,0.5833333333333334,0.4916666666666667
Sonamarg,517,12,3.988394584139265,66,132,319,0.1276595744680851,0.2553191489361702,0.6170212765957447,0.4893617021276596
Dabhoi,37,4,3.945945945945946,4,11,22,0.10810810810810811,0.2972972972972973,0.5945945945945946,0.4864864864864865
Chandipur,58,3,3.913793103448276,5,20,33,0.08620689655172414,0.3448275862068966,0.5689655172413793,0.4827586206896552
Sonepur,25,3,3.76,4,5,16,0.16,0.2,0.64,0.48
Kanakapura,171,3,3.888888888888889,22,45,104,0.1286549707602339,0.2631578947368421,0.6081871345029239,0.47953216374269003
Vidisha,144,13,3.8402777777777777,15,45,84,0.10416666666666667,0.3125,0.5833333333333334,0.4791666666666667
Barog,46,3,3.9347826086956523,9,6,31,0.1956521739130435,0.13043478260869565,0.6739130434782609,0.4782608695652174
Thiruvidandai,23,1,3.869565217391304,1,10,12,0.043478260869565216,0.43478260869565216,0.5217391304347826,0.4782608695652174
Hunsur,297,2,3.787878787878788,30,95,172,0.10101010101010101,0.31986531986531985,0.5791245791245792,0.47811447811447816
